id,product_name,product_price,Rate,Review,Summary,Sentiment
c0iszTWZwYtO3TgBx0Z0fQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,worst experience ever!,average production,neutral
sbsFamEj5wDxNAjUKrMcSw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,really nice,awesome,positive
aBjgE5pLhtz4RGGR-IWpGA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,fabulous!,awesome,positive
08Z_Zzp8PyEmWWpYurIO-Q,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,highly recommended,nice product,positive
K13dEvg4uimGQ1OcE5vGZA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,fabulous!,good aircoolr,positive
c0RSs2KYK5Y-ZlSrNq9LyA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good quality product,nice,positive
odhXwWaYZvD_icIN6f_DbA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,great product,good condition best cooling,positive
uxoibUaXA-lRXM37ZV8Bsg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,really nice,good product,positive
87EXGxQk0nrM41NCfB1HTQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,wonderful,good,positive
V3lQtk1LgwAEcF9j-BzchA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,just wow!,superb nice coolingsimply awesome unbeatable at this price range,positive
F1I_TEBT4Wpj0eDsoXKk3w,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good quality product,build quality is better than symphony jumbo 70however cooling is a bit lesser and noise a bit more than symphony jumbo 70a larger tank capacity of 90100 ltr with aspen pads is desirable,positive
wl51t6lT7leiX64SlkOx6g,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,just okay,product quality is very bad and fan blade broken air flow average,negative
R3UFldNkrGqOsDgD_cw6bA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,super!,good product,positive
35uDzLpJlbSztgkJLtg1kw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,nice,nice product,positive
NKSA0em3dHSGTyo6Eu-Waw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,fabulous!,amazing,positive
zp713qNhx8d9KCJJnrw1xA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,worthless,this cooler is not not cooling the room,negative
St3jS0PnF1lulH1ggA4Jgw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,worth every penny,excellent,positive
hW0Ne_HTHEAgGF1rAdmR-g,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,worth the money,cooling system is good,positive
MLPUSpkbWAvr9gJOELKqmQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,absolute rubbish!,speed of cooler is slower than fan after one week of use,positive
zDfaNgSYLn-TwquB5A6AaA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,super!,awesome for big rooms,positive
NN2qs5B713vM6BDcMyrg4A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,very good,cooler is good but sige is big colling good prise 6500the cooler is good but its airing speed is lowmakes very little noise and is good to watch,positive
ho4Te6bO2tGs56h9PF2vuA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,really nice,good product,positive
sjCRI-lCh4KLO_RYQdlEeQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,just okay,speed is very slow,neutral
uL_kqSm8ZqJ_3U88uwA8tw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific purchase,very good product in all respect it is one of the best desert cooler in the market and finally thanks to flipkart product designer manufacturersit looks simple but cooling effect is amaging,positive
uzETXY35sIROqx6nnGuq-A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,mind-blowing purchase,very good,positive
06kfoeRs9Acj82Yl3i9p_w,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,highly recommended,awesome,positive
SMpL3z4FLF07bRA6-y22JQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,very poor,not satisfied with the cooling very bad cooling,negative
ht17atGW3tP8dFeiJkXI_g,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,mind-blowing purchase,i think that it is small but it is big and colling is excellent,positive
EXmWz2eaKTGNIf3FJUlVZA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific purchase,very nice product i am happy,positive
TdNIQQcfslKjkey4-yAlKg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,best in the market!,i like it it is good,positive
NN9dbEZF_c4YNgfWWAEVig,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,excellent,good,positive
oyzxIqrtzu-8sWlPhJVsLw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,delightful,the product is very good and the product was delivered on time,positive
qMkIbQFrROSnPaQ7at85-w,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,wonderful,very nice,positive
V4wiGd78Si52Gys9gmoZCg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,great product,as expected its fit to 150sqft room cool air,positive
HGOsJ1-GXCk5_8RmwKxomA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,worst experience ever!,fan speed low and do not proper cooling,positive
NCbHGtOP5yJBJsPPaE3X5g,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific,excellent,positive
MUsqPXthMdHoPEow9M3MfA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,value-for-money,good but its too big,positive
7XulXhz9PN2ctxtv0B0b7Q,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,fabulous!,superb cooler it cools room within 5 minute amazing cooler amazing price,positive
cgNIBHS2mLdbTRiodAT6EQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good choice,good quality product drain system needs improvement,positive
nY2QBNMEfT3j68j-DHOGyg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,must buy!,best cooler in market,positive
2ceeU8e3nZjaPfGmLwh4kg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good quality product,smart cooling we are using the cooler in fan speed of one feeling like winter thanks maharaja,positive
u3HMalNH-xBgZUXjnH3O6Q,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,wonderful,thanks,positive
qecLHHzAwgkkeA1bG81vmw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,very good,fantastic product thanks maharaja filpcart,positive
vA8T8QXh78iSXhxShLNgQA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,excellent,awesome,positive
K2_Hmmo5crTYWiT_1sWnfQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,very poor,very useless service,negative
NBwPgX7L2D-EZedgo3A-pw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,mind-blowing purchase,good,positive
VY_tvNUCCXGXQeSvJl757Q,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,classy product,occupies space but is worth it,positive
HvfefhU4b38wcSulkBzA1A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,wonderful,nice cooler with strong and quality built using it from last 2 months,positive
4EeLblEpJc2VeBowa94YPQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,worst experience ever!,if ur staying in hot city this is waste dont buy,negative
3H2ttTM2aSIaZ6FTjHwDQQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,just wow!,excellent,positive
Gq092IH6eZqhAXwtXcwc6A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,nice,cooler is good but very dirty smell,negative
pfTwzep_4hRTX_jXoi38cw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,absolute rubbish!,not effective cooling fan area of effect is also very narrow not ideal returned it,negative
supigcPNO9IKo6olaTNV-g,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,decent product,built quality is not up to the mark overall avearge,neutral
L9UYbtAUOcfTgZFimehlXw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,mind-blowing purchase,awesome,positive
UmhTiNOKareQDP7D9aAnKw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,hated it!,very bad product its water tank is not sufficient for a day tank empty in 4 hours and not open easily for cleaning,negative
j0cGt8mCE42Q-obJkcfrYw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,useless product,wrost cooler ever purchased not even 10 feet throw build quality is not upto mark purchase another good brand cooler instead of this,positive
hBHkHYOk_E-6EgObC6MTdQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,wonderful,good working in maharaja,positive
1CNKe3H07sLu6rigOpAYsg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,awesome,nice cooler you can go for it,positive
QnAzW6KMSciUcuJ20oI3Bw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,super!,fabulous,positive
pdxyZdnwltQXcu-kD5rpXQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good quality product,value for money,positive
yJr24Yy1K6bt2G9fX3_zPA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,fair,cooling very late n water will come slowly,neutral
OOCLVeqqMFfSnKa7liv0Kw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,worth the money,good but how to wash the cooler its tension,positive
LeBQ8Wc3BK_i_jPSbFpZHA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good choice,nice products,positive
ke3RFq3mHEAoJE_kkRNhiQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,good,fan speed is low but great cooling,positive
JhupPnWfNlMJivnWB5druA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,simply awesome,good cooler for big rooms water lasts full night works best with cross ventilation highly recommended,positive
Snp5LyDO9NeQiuFPOlkavw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,value-for-money,very good and smooth working all functions are very good but wood grass all side bad improve side honeycomb cooling pad,positive
QnAzW6KMSciUcuJ20oI3Bw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,absolute rubbish!,waste of money,negative
E4b5OC_6mZ0V7B6Nyjncsg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,unsatisfactory,not god air thorw not god quality not accepted,negative
Exx5ffvnmk4MrTyCkPRuug,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good quality product,cheap and best cooler even good for extreme summer,positive
RqbSeoeqXTwts5pfhw7nJg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,mind-blowing purchase,nice product,positive
I4bSn5gXsHuSPu7L-d_8nQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,awesome,i am very happy,positive
FIQz9u8Cy7aTXfMQugUYvA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific,nice,positive
cp39VURFby4A6u9m2It8jg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,nice,air throw weak,negative
MU3i2uEyUBntebU6pEyMbw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,wonderful,super,positive
8o-NLKy_XfbJtqljX9XLCA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,terrible product,too much big size,neutral
xmtKVO7C7KYVqMBe2eQq3A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,super!,best,positive
VVeogjZya58oiTxK7qUjAQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,best in the market!,just awsm its cooling beats many expensive branded cooler price is also very decent comparing other coolers,positive
Vb9FPCEL6Ly24PNxLBaAFw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good choice,good,positive
x4L42igQPv4TFlqGR2Wthg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific purchase,its a big coolerair throw is good cooling is also good build material is sturdy water inlet shuld be little bit big overall i am satisfied with the product,positive
MwaFQkJxzqg8G5_hTip99A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,super!,good cooling low noise better daily change the water to avoid smell separate water hose required for water loading,positive
WYj43z0qmlKklhcvV75mwQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,good choice,good quality,positive
9Y3aQAVITkEJYe5vLZr13w,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,best in the market!,very good in time delivery beautiful organization from flipcortthank you,positive
FeI75xIG8PF_XZ6P80gLBQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,not recommended at all,very bad product bad quality low air flow not useful product waist money before 100 time think purchasing this product this product r not refundable all flipkart assistant was misguid,negative
yPJFfglhMHAKciUpjTmgBg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,awesome,delivery of the product is amazing as usual and delivery person is also very helpful,positive
vnRwp-LUrxMdJC9je4q9Fw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific,i am writing a review after using it for 4 days this cooler is very nice size is jumbo cooling starts in the room after a while at night,positive
uI4YqMarUpchI4I3ZWgOGA,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,delightful,i am giving 4 star but its deserv 10 out 9 i m cutting 1 star due to stand and water indicator once stand n water indicator will include this will be become the best nice air cooling super design power air throught range no sound overall worth to buy,positive
PmPOuRvuN3CoNOi1nBj_TQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,4,very good,nice product,positive
8qrICL2tS2Rq7b5gxUdQwQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,perfect product!,yes its quite goodyou can go for it nicely deliveredthank you flipkart,positive
D0K0F0RREGO8LeW16IlZlQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,perfect product!,value for money,positive
h6jfMpTZpNduLG0wE2tbaw,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,super!,very good,positive
2ceeU8e3nZjaPfGmLwh4kg,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,1,hated it!,very poor product and heavy smell through out the room received damaged,negative
dSQh1Hx2BiSrYog4ad740A,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,3,decent product,ok,neutral
adKyTJT-RtaTP0krxLyQwQ,"MAHARAJA WHITELINE 65 L Desert Air Cooler??????(White, Grey, Rambo Grey / AC-303)",7999,5,terrific,this is aws product at healthy price its worth to buy,positive
